"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","LOGMARK","OFFSET","OFFSETAROUNDLATITUDE","OFFSETAROUNDLONGITUDE","SATELLITECOUNT","UPDATETIMESTAMP"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858726974998206","170.5466309103413","GPS Fixed Point East","3.747605","0.32077453","3.7338517","0","1763871733175"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587269979202","170.54663091962217","GPS Fixed Point East","3.748542","0.3233223","3.7345724","0","1763871733334"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872704161825","170.5466309233308","GPS Fixed Point East","3.7492511","0.32817927","3.7348604","0","1763871733552"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727079790874","170.54663092179325","GPS Fixed Point East","3.749506","0.3324221","3.7347412","0","1763871733775"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872710898573","170.5466309170759","GPS Fixed Point East","3.7494302","0.33566707","3.7343748","0","1763871733944"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727126810614","170.5466309156244","GPS Fixed Point East","3.7494957","0.33764827","3.734262","0","1763871734166"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727115295004","170.54663093703994","GPS Fixed Point East","3.7510371","0.33636832","3.7359252","0","1763871734337"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872710392503","170.54663095325836","GPS Fixed Point East","3.7521787","0.33510458","3.7371848","0","1763871734553"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727093675135","170.54663097015333","GPS Fixed Point East","3.7533839","0.3339653","3.7384968","0","1763871734765"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872708428404","170.54663100730755","GPS Fixed Point East","3.7561653","0.3329215","3.7413821","0","1763871734940"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727075484026","170.5466310357898","GPS Fixed Point East","3.758282","0.3319434","3.7435942","0","1763871735154"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727061938154","170.54663105246337","GPS Fixed Point East","3.759439","0.33043778","3.744889","0","1763871735325"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727025633044","170.54663103948","GPS Fixed Point East","3.7580822","0.32640252","3.7438807","0","1763871735548"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872699922018","170.54663102568475","GPS Fixed Point East","3.7567608","0.32346678","3.7428093","0","1763871735753"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872700477131","170.54663101220322","GPS Fixed Point East","3.755771","0.32408378","3.7417624","0","1763871735926"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727010684376","170.54663099342625","GPS Fixed Point East","3.754375","0.324741","3.7403042","0","1763871736154"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872701649038","170.54663095615518","GPS Fixed Point East","3.7515473","0.32538635","3.7374096","0","1763871736381"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872702243772","170.54663094408204","GPS Fixed Point East","3.7506707","0.32604736","3.7364721","0","1763871736534"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872702833365","170.5466309058946","GPS Fixed Point East","3.7477732","0.32670268","3.7335064","0","1763871736758"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872703403899","170.54663087369755","GPS Fixed Point East","3.7453377","0.32733685","3.731006","0","1763871736926"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872703938239","170.54663084685745","GPS Fixed Point East","3.7433133","0.32793075","3.7289217","0","1763871737144"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872704356073","170.54663082541126","GPS Fixed Point East","3.741695","0.32839516","3.727256","0","1763871737362"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872704650333","170.546630809242","GPS Fixed Point East","3.7404728","0.32872224","3.7260003","0","1763871737526"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872705385987","170.54663079703974","GPS Fixed Point East","3.7396007","0.3295399","3.7250528","0","1763871737737"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872708541269","170.54663078761124","GPS Fixed Point East","3.7391822","0.33304694","3.7243204","0","1763871737966"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727118308295","170.54663078082743","GPS Fixed Point East","3.7389848","0.33670324","3.7237937","0","1763871738130"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872717112332","170.54663077612858","GPS Fixed Point East","3.7391546","0.34257355","3.7234287","0","1763871738359"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727214682176","170.54663076739507","GPS Fixed Point East","3.738926","0.34741506","3.7227504","0","1763871738580"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872724996571","170.5466307359115","GPS Fixed Point East","3.7368584","0.35133678","3.7203054","0","1763871738737"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872727816257","170.5466307108489","GPS Fixed Point East","3.7352166","0.35447082","3.7183592","0","1763871738962"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872729967536","170.54663069126005","","3.73393","0.35686195","3.716838","0","1763871739133"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872731524295","170.5466306762409","","3.7329347","0.35859224","3.7156715","0","1763871739344"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872732583122","170.54663066555162","","3.7322218","0.35976914","3.7148414","0","1763871739566"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872733231183","170.54663065852176","","3.7317479","0.36048943","3.7142954","0","1763871739736"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727336550146","170.54663065480085","","3.7315059","0.3609605","3.7140064","0","1763871739959"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872733837696","170.54663065382906","","3.7314503","0.36116356","3.713931","0","1763871740173"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727342733054","170.54663065574184","","3.731645","0.36164773","3.7140796","0","1763871740341"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872737205855","170.54663065970263","","3.7322686","0.36490723","3.7143872","0","1763871740557"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872739497412","170.54663066483818","","3.7329152","0.36745426","3.714786","0","1763871740733"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587274128761","170.54663067055185","","3.7335532","0.36944404","3.7152297","0","1763871740940"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872742649266","170.54663068185613","","3.734577","0.3709575","3.7161076","0","1763871741163"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872743565461","170.54663071269397","","3.737061","0.37197584","3.7185025","0","1763871741327"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872744132781","170.546630715314","","3.7373264","0.3726064","3.718706","0","1763871741550"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872743883494","170.5466307195024","","3.7376225","0.37232932","3.719031","0","1763871741767"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872740954371","170.54663072475478","","3.7377055","0.36907366","3.719439","0","1763871741941"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872738328504","170.54663073051148","","3.7378633","0.36615503","3.719886","0","1763871742157"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872735999683","170.5466307277377","","3.7373962","0.36356658","3.7196708","0","1763871742330"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727314386286","170.546630526966","","3.7213867","0.35849702","3.7040787","0","1763871742560"
"313.09","36757301","-45.858724089","170.546582831","0.2","-45.85872739288388","170.54662825463683","","3.5466714","0.36722192","3.527609","0","1763871742757"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.858727600132674","170.5466234089624","","3.175366","0.39025733","3.151293","0","1763871742928"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.8587280778558","170.5466175095687","","2.7293944","0.44335556","2.693145","0","1763871743152"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.858728045964625","170.54661156050793","","2.274075","0.4398109","2.2311397","0","1763871743375"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.858728155479604","170.54660531007747","","1.8032919","0.45198333","1.7457299","0","1763871743532"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872865023949","170.54659968905122","","1.403933","0.5069752","1.3091998","0","1763871743749"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587291057431","170.54659438211206","","1.0562395","0.5576038","0.89706177","0","1763871743973"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858729427871694","170.54659023676453","","0.82638437","0.59340787","0.5751332","0","1763871744138"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858729441083476","170.54658595592272","","0.64247376","0.59487635","0.24268216","0","1763871744359"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858729330390595","170.54658181115178","","0.58793217","0.582573","0.079201624","0","1763871744581"
"313.09","36757301","-45.858724089","170.546582831","-0.1","-45.85872905335427","170.546577985583","","0.66787785","0.5517808","0.3762961","0","1763871744734"
"313.09","36757301","-45.858724089","170.546582831","-0.2","-45.85872870445301","170.54657439981736","","0.83179945","0.51300097","0.6547674","0","1763871744961"
"313.09","36757301","-45.858724089","170.546582831","-0.3","-45.85872839791343","170.54657155536742","","0.9980821","0.47892952","0.875668","0","1763871745129"
"313.09","36757301","-45.858724089","170.546582831","-0.5","-45.85872823165136","170.54657020661904","","1.0831536","0.46044973","0.98041207","0","1763871745340"
"313.09","36757301","-45.858724089","170.546582831","-0.6","-45.858728053426105","170.54656995642168","","1.0926338","0.44064024","0.99984246","0","1763871745557"
"313.09","36757301","-45.858724089","170.546582831","-0.6","-45.85872778770407","170.54656992679548","","1.0831892","0.41110563","1.0021433","0","1763871745731"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872762285763","170.5465697677938","","1.0878747","0.3927832","1.0144913","0","1763871745953"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727515377204","170.5465696093357","","1.0951481","0.38083687","1.0267972","0","1763871746173"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872742800252","170.5465693375568","","1.1116816","0.3711253","1.0479037","0","1763871746330"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858727361209006","170.5465689968618","","1.1342541","0.3637013","1.074362","0","1763871746552"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872726301688","170.54656861263544","","1.159189","0.3527874","1.1042012","0","1763871746769"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872715637384","170.54656823199093","","1.1839141","0.3409342","1.1337621","0","1763871746944"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872704904761","170.5465679382161","","1.2024616","0.32900503","1.1565768","0","1763871747166"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872693954762","170.54656774879408","","1.2133828","0.31683427","1.1712873","0","1763871747330"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872675306203","170.54656763526648","","1.2166858","0.29610667","1.1801039","0","1763871747553"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872646204508","170.54656747918546","","1.221053","0.26376054","1.1922251","0","1763871747769"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858726162311626","170.54656739556543","","1.2206689","0.2304456","1.1987191","0","1763871747935"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858725862008505","170.54656741652352","","1.2132038","0.19706734","1.1970915","0","1763871748153"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872554275614","170.54656750519908","","1.2011231","0.1615829","1.190205","0","1763871748372"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858725199020526","170.5465675782405","","1.1909405","0.12337718","1.1845325","0","1763871748541"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858724891630715","170.54656764508934","","1.1827104","0.08921125","1.1793411","0","1763871748765"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872458506972","170.5465676229958","","1.1823431","0.055137433","1.1810569","0","1763871748974"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872430715533","170.54656753122578","","1.188431","0.02424765","1.1881837","0","1763871749140"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872404095998","170.54656743035483","","1.1960293","0.0053395797","1.1960174","0","1763871749365"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858723788978715","170.54656738519597","","1.1999879","0.033346936","1.1995244","0","1763871749530"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872354350805","170.54656735783004","","1.2031783","0.060630646","1.2016497","0","1763871749750"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858723283349995","170.54656732582825","","1.2074599","0.08954684","1.204135","0","1763871749973"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872303146939","170.54656730862885","","1.2111877","0.117543004","1.2054706","0","1763871750141"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858722761365556","170.54656728377688","","1.2163846","0.14756465","1.2074007","0","1763871750365"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858722488473305","170.54656727730287","","1.2209331","0.17789623","1.2079034","0","1763871750533"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872221411403","170.5465672742969","","1.2259778","0.20839088","1.2081368","0","1763871750745"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858721937206205","170.54656722782337","","1.2351235","0.23916878","1.211746","0","1763871750966"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872167830744","170.54656716470322","","1.2458036","0.267945","1.2166479","0","1763871751128"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858721434288796","170.54656706213325","","1.2596599","0.2950673","1.2246135","0","1763871751362"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858721203625436","170.54656693747586","","1.2752782","0.32070524","1.2342944","0","1763871751529"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872098938632","170.54656684478482","","1.2884086","0.3445176","1.2414929","0","1763871751751"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872081392163","170.54656677438803","","1.2990072","0.36402023","1.2469599","0","1763871751972"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858720665608665","170.54656670258436","","1.3090572","0.38050503","1.2525362","0","1763871752142"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858720517878226","170.54656665592634","","1.3173786","0.39692503","1.2561597","0","1763871752353"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872036634853","170.54656662820832","","1.3245955","0.41376734","1.2583122","0","1763871752577"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872023122379","170.5465666226376","","1.3297731","0.42878628","1.2587448","0","1763871752743"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872008956706","170.54656665065627","","1.3328817","0.4445312","1.2565689","0","1763871752961"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587199380759","170.5465666595835","","1.3379407","0.46136922","1.2558756","0","1763871753180"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871977737139","170.5465666784189","","1.3428382","0.4792313","1.2544129","0","1763871753343"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871961381851","170.54656669897795","","1.3479486","0.49740997","1.2528162","0","1763871753564"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871946748229","170.546566700361","","1.3539356","0.51367503","1.2527088","0","1763871753727"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871931532722","170.54656670838799","","1.3598678","0.53058684","1.2520854","0","1763871753947"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871917723203","170.54656672127064","","1.3650128","0.5459359","1.2510849","0","1763871754174"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871903071377","170.54656673758055","GPS Linear Position Change -- Forward","1.370452","0.5622212","1.2498183","0","1763871754340"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858718901245105","170.54656675579713","GPS Linear Position Change -- Forward","1.3751336","0.57661146","1.2484037","0","1763871754559"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871878600124","170.54656677569344","GPS Linear Position Change -- Forward","1.3791566","0.5894207","1.2468585","0","1763871754771"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858718677518524","170.54656679560443","GPS Linear Position Change -- Forward","1.3829602","0.60147834","1.2453122","0","1763871754942"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871855429489","170.54656681546234","GPS Linear Position Change -- Forward","1.3875892","0.6151745","1.24377","0","1763871755161"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858718437549726","170.546566833552","GPS Linear Position Change -- Forward","1.3921367","0.6281505","1.2423651","0","1763871755337"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858718305316216","170.54656684974046","GPS Linear Position Change -- Forward","1.3977134","0.64284813","1.241108","0","1763871755563"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858718185294336","170.5465668687412","GPS Linear Position Change -- Forward","1.4025947","0.65618837","1.2396324","0","1763871755778"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871807499979","170.54656691566518","GPS Linear Position Change -- Forward","1.4051652","0.66844743","1.2359883","0","1763871755933"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871797293987","170.54656698638254","GPS Linear Position Change -- Forward","1.4057871","0.6797913","1.2304963","0","1763871756162"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871787227415","170.54656707575393","GPS Linear Position Change -- Forward","1.405184","0.69098014","1.2235557","0","1763871756324"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871775465948","170.5465671732337","GPS Linear Position Change -- Forward","1.4051018","0.7040528","1.2159854","0","1763871756557"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871764005167","170.54656725645398","GPS Linear Position Change -- Forward","1.405964","0.71679133","1.2095225","0","1763871756763"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871753539822","170.54656731539654","GPS Linear Position Change -- Forward","1.4080104","0.7284234","1.2049451","0","1763871756933"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858717442039776","170.54656734735983","GPS Linear Position Change -- Forward","1.411291","0.73880005","1.2024628","0","1763871757153"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871738276128","170.54656741070374","GPS Linear Position Change -- Forward","1.4105725","0.74538875","1.1975435","0","1763871757334"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858717285241624","170.54656747914396","GPS Linear Position Change -- Forward","1.411839","0.7562279","1.1922283","0","1763871757534"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871713152102","170.5465675366942","GPS Linear Position Change -- Forward","1.4173164","0.77331376","1.187759","0","1763871757757"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871677749483","170.54656759550608","GPS Linear Position Change -- Forward","1.4353969","0.81266326","1.1831917","0","1763871757927"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871614614531","170.54656759546765","GPS Linear Position Change -- Forward","1.4762625","0.8828368","1.1831946","0","1763871758143"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871527803519","170.54656757987496","GPS Linear Position Change -- Forward","1.5368462","0.979326","1.1844056","0","1763871758364"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871427817771","170.54656757651537","GPS Linear Position Change -- Forward","1.6101352","1.0904588","1.1846665","0","1763871758533"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871351121303","170.54656760276504","GPS Linear Position Change -- Forward","1.667601","1.1757058","1.1826279","0","1763871758754"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871287346858","170.5465676732179","GPS Linear Position Change -- Forward","1.7145509","1.2465901","1.1771566","0","1763871758973"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871222469467","170.54656785638582","GPS Linear Position Change -- Forward","1.7582325","1.3187004","1.1629317","0","1763871759132"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871132018736","170.54656782371137","GPS Linear Position Change -- Forward","1.8364496","1.4192351","1.1654692","0","1763871759355"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871023471561","170.54656781282603","GPS Linear Position Change -- Forward","1.9317174","1.5398837","1.1663146","0","1763871759527"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870924771439","170.54656811973646","GPS Linear Position Change -- Forward","2.006589","1.6495875","1.1424798","0","1763871759736"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870834699564","170.54656847308345","GPS Linear Position Change -- Forward","2.0747929","1.7497011","1.1150389","0","1763871759954"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870734860946","170.54656864992802","GPS Linear Position Change -- Forward","2.1621673","1.8606703","1.101305","0","1763871760121"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587062741179","170.54656861439366","GPS Linear Position Change -- Forward","2.2671015","1.9800985","1.1040646","0","1763871760346"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870548373866","170.54656882863537","GPS Linear Position Change -- Forward","2.33643","2.0679479","1.0874265","0","1763871760564"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870456775749","170.5465692481216","GPS Linear Position Change -- Forward","2.412583","2.1697578","1.0548491","0","1763871760725"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870357875813","170.546569523091","GPS Linear Position Change -- Forward","2.5030124","2.2796838","1.0334951","0","1763871760946"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858702365429835","170.5465694687597","GPS Linear Position Change -- Forward","2.6280928","2.4145434","1.0377144","0","1763871761166"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870135281031","170.54656956468344","GPS Linear Position Change -- Forward","2.729039","2.5270946","1.030265","0","1763871761336"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870017296445","170.5465699239625","GPS Linear Position Change -- Forward","2.840939","2.658233","1.0023632","0","1763871761557"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85869897228256","170.54657030311708","GPS Linear Position Change -- Forward","2.9563637","2.791687","0.97291803","0","1763871761775"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85869757578355","170.54657031543854","GPS Linear Position Change -- Forward","3.103057","2.9469059","0.97196114","0","1763871761935"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85869632404633","170.54657027993724","GPS Linear Position Change -- Forward","3.2363074","3.0860345","0.97471815","0","1763871762158"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586951947033","170.5465705408239","GPS Linear Position Change -- Forward","3.3503885","3.2115595","0.95445764","0","1763871762344"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858694224080644","170.5465707925358","GPS Linear Position Change -- Forward","3.4485877","3.3194427","0.93490964","0","1763871762547"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85869327384941","170.54657088540822","GPS Linear Position Change -- Forward","3.5484722","3.4250596","0.9276972","0","1763871762756"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85869205977623","170.54657091615837","GPS Linear Position Change -- Forward","3.6782892","3.560002","0.9253091","0","1763871762930"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85869105236357","170.5465710877152","GPS Linear Position Change -- Forward","3.7835321","3.6719744","0.911986","0","1763871763145"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858690112005704","170.54657134380304","GPS Linear Position Change -- Forward","3.8804312","3.776494","0.8920981","0","1763871763368"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868936686061","170.54657160574988","GPS Linear Position Change -- Forward","3.9565485","3.8593156","0.8717553","0","1763871763525"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858688466841635","170.5465718016305","GPS Linear Position Change -- Forward","4.050942","3.9593515","0.8565432","0","1763871763746"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858687613417814","170.54657207005746","GPS Linear Position Change -- Forward","4.139444","4.0542083","0.83569705","0","1763871763965"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858686988300484","170.54657244595626","GPS Linear Position Change -- Forward","4.2018166","4.123689","0.80650467","0","1763871764124"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868642531538","170.54657271316466","GPS Linear Position Change -- Forward","4.259368","4.186264","0.78575325","0","1763871764349"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868555719348","170.54657288923084","GPS Linear Position Change -- Forward","4.3517923","4.282755","0.7720799","0","1763871764568"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586845885515","170.5465732009689","GPS Linear Position Change -- Forward","4.453659","4.390418","0.74787027","0","1763871764726"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868370613628","170.5465735371899","GPS Linear Position Change -- Forward","4.546157","4.4884973","0.72175926","0","1763871764953"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868293801726","170.54657405478636","GPS Linear Position Change -- Forward","4.6243744","4.5738726","0.6815626","0","1763871765180"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868212395145","170.5465742975718","GPS Linear Position Change -- Forward","4.711198","4.664355","0.6627078","0","1763871765339"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858680973977755","170.54657457346065","GPS Linear Position Change -- Forward","4.83489","4.7921724","0.64128226","0","1763871765555"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868002909728","170.54657485791947","GPS Linear Position Change -- Forward","4.936184","4.897195","0.6191911","0","1763871765727"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867899435672","170.54657528106551","GPS Linear Position Change -- Forward","5.0463824","5.0122046","0.5863295","0","1763871765942"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678004552104","170.54657549771318","GPS Linear Position Change -- Forward","5.1537824","5.12222","0.5695046","0","1763871766158"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676830491355","170.54657555090077","GPS Linear Position Change -- Forward","5.2830544","5.252715","0.565374","0","1763871766332"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675853750746","170.54657579944674","GPS Linear Position Change -- Forward","5.3890166","5.3612785","0.5460719","0","1763871766548"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867508724652","170.54657597068007","GPS Linear Position Change -- Forward","5.4724703","5.446474","0.5327739","0","1763871766764"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867477287924","170.5465761038284","GPS Linear Position Change -- Forward","5.506256","5.4814157","0.5224336","0","1763871766937"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867479944417","170.54657614312717","GPS Linear Position Change -- Forward","5.503028","5.478463","0.5193816","0","1763871767159"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867493202034","170.54657626950936","GPS Linear Position Change -- Forward","5.487438","5.4637275","0.5095667","0","1763871767326"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867509141202","170.54657623380484","GPS Linear Position Change -- Forward","5.4700575","5.446011","0.5123396","0","1763871767542"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586752699414","170.54657622428152","GPS Linear Position Change -- Forward","5.4503713","5.426168","0.51307917","0","1763871767760"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867540544091","170.54657619491203","GPS Linear Position Change -- Forward","5.4355936","5.4111075","0.51536","0","1763871767929"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586754976857","170.54657616971775","GPS Linear Position Change -- Forward","5.4255733","5.4008546","0.5173166","0","1763871768159"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867556537229","170.54657616238617","GPS Linear Position Change -- Forward","5.418139","5.393331","0.517886","0","1763871768377"
