"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","LOGMARK","OFFSET","OFFSETAROUNDLATITUDE","OFFSETAROUNDLONGITUDE","SATELLITECOUNT","UPDATETIMESTAMP"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867605905755","170.54657578913702","","5.3663964","5.338459","0.54687256","0","1763783987948"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675977917194","170.54657591332239","","5.374396","5.3474774","0.5372283","0","1763783988165"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586758972737","170.54657602691682","","5.382441","5.356441","0.52840656","0","1763783988333"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675852509116","170.54657612060686","","5.386684","5.3614163","0.52113056","0","1763783988555"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867582886753","170.54657621025922","","5.3886304","5.364044","0.51416814","0","1763783988774"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867583016538","170.54657625833875","","5.388132","5.3638997","0.51043427","0","1763783988933"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867585093501","170.5465763029041","","5.3855066","5.3615913","0.5069733","0","1763783989162"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675877947526","170.54657632611088","","5.3823485","5.358589","0.50517106","0","1763783989385"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675920399136","170.54657634994035","","5.377477","5.3538704","0.50332046","0","1763783989545"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867596326408","170.5465763882143","","5.372456","5.3491063","0.5003481","0","1763783989762"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675981594395","170.5465763994025","","5.3703465","5.347069","0.4994792","0","1763783989983"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867600651024","170.54657642095486","","5.367434","5.3442993","0.49780545","0","1763783990155"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867603180517","170.54657643088805","","5.364563","5.341488","0.49703404","0","1763783990368"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867606185239","170.5465764201219","","5.3613153","5.338148","0.49787015","0","1763783990525"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867608923541","170.54657640430898","","5.358399","5.3351045","0.49909818","0","1763783990753"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676117042485","170.54657637548232","","5.3555307","5.332014","0.5013369","0","1763783990967"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586761446718","170.54657633931333","","5.3527374","5.328943","0.50414574","0","1763783991134"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867616898585","170.54657633564466","","5.350074","5.3262405","0.50443065","0","1763783991355"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676162438854","170.54657632091767","","5.350906","5.326968","0.50557435","0","1763783991575"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867618801219","170.5465763060588","","5.3481855","5.324126","0.5067283","0","1763783991735"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867621212279","170.5465763158517","","5.3454456","5.321446","0.5059678","0","1763783991963"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867626705588","170.54657634952636","","5.3391204","5.31534","0.5033526","0","1763783992149"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676342548726","170.54657640451998","","5.330365","5.306949","0.4990818","0","1763783992355"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867644046884","170.5465764766147","","5.319007","5.2960653","0.4934829","0","1763783992577"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676549266356","170.54657653280418","","5.3065624","5.2839727","0.4891192","0","1763783992754"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867667153479","170.54657657367508","","5.2927384","5.270383","0.48594517","0","1763783992963"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867677194777","170.54657659999512","","5.281437","5.259222","0.48390114","0","1763783993138"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676878937736","170.5465765888349","","5.2696753","5.24733","0.48476785","0","1763783993356"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677026235526","170.54657657059533","","5.253504","5.2309585","0.48618436","0","1763783993566"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677140836896","170.5465765828095","","5.2407327","5.2182207","0.48523578","0","1763783993738"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867725952236","170.54657658706284","","5.227567","5.205029","0.48490548","0","1763783993958"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867734985464","170.5465765542062","","5.2178082","5.1949887","0.48745713","0","1763783994127"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867744561812","170.54657652668075","","5.2074113","5.184345","0.48959476","0","1763783994347"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867751511652","170.54657652826907","","5.1997094","5.17662","0.4894714","0","1763783994555"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867759420304","170.5465765288276","","5.1909537","5.1678295","0.48942804","0","1763783994780"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677680393384","170.5465765256571","","5.18144","5.15825","0.48967427","0","1763783994949"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867774193559","170.54657651947215","","5.174676","5.151409","0.4901546","0","1763783995177"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867781393757","170.54657651480366","","5.1667433","5.1434064","0.49051714","0","1763783995334"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867789340743","170.54657650731332","","5.1580057","5.1345735","0.49109885","0","1763783995560"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677980107494","170.5465764737359","","5.1486626","5.124937","0.49370646","0","1763783995777"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867807199889","170.54657644433462","","5.1387157","5.114723","0.49598977","0","1763783995946"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678167800925","170.5465764191355","","5.128307","5.104075","0.49794674","0","1763783996168"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678237209375","170.54657640194648","","5.120759","5.09636","0.49928164","0","1763783996331"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678281023074","170.54657635684063","","5.1162553","5.0914907","0.5027846","0","1763783996549"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867830943622","170.54657632376527","","5.1133657","5.0883327","0.5053532","0","1763783996758"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867835150448","170.54657629714623","GPS Fixed Point Origin","5.1089177","5.083657","0.5074205","0","1763783996986"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867837533879","170.54657630749955","GPS Fixed Point Origin","5.106202","5.0810075","0.5066164","0","1763783997161"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867838856129","170.54657631847255","GPS Fixed Point Origin","5.104655","5.079538","0.50576425","0","1763783997376"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867841837722","170.54657632947703","GPS Fixed Point Origin","5.1012726","5.076224","0.50490963","0","1763783997541"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867843723009","170.54657634104274","GPS Fixed Point Origin","5.0990987","5.0741286","0.50401145","0","1763783997747"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678443869174","170.54657635125884","GPS Fixed Point Origin","5.098286","5.0733905","0.50321805","0","1763783997965"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678471376415","170.54657632952737","GPS Fixed Point Origin","5.0954103","5.070333","0.50490576","0","1763783998138"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867848899141","170.54657631402736","GPS Fixed Point Origin","5.0935817","5.068375","0.5061095","0","1763783998358"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867852571413","170.54657630077375","GPS Fixed Point Origin","5.0896225","5.0642934","0.5071387","0","1763783998567"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678551955656","170.54657629293942","GPS Fixed Point Origin","5.086781","5.061377","0.5077472","0","1763783998741"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678566619474","170.5465762558894","GPS Fixed Point Origin","5.0854473","5.0597467","0.51062447","0","1763783998947"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867860404252","170.54657622500463","GPS Fixed Point Origin","5.0815506","5.0555873","0.513023","0","1763783999178"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867866077458","170.5465762304016","GPS Fixed Point Origin","5.075235","5.0492816","0.5126039","0","1763783999345"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678704187795","170.54657620372603","GPS Fixed Point Origin","5.070644","5.0444565","0.5146755","0","1763783999558"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867876589276","170.54657618438895","GPS Fixed Point Origin","5.063974","5.037598","0.51617724","0","1763783999777"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678813139505","170.5465761690938","GPS Fixed Point Origin","5.0588713","5.0323467","0.51736504","0","1763783999939"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867884734579","170.54657615738245","GPS Fixed Point Origin","5.0551825","5.0285444","0.51827455","0","1763784000174"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586788724801","170.54657617880292","GPS Fixed Point Origin","5.052233","5.025751","0.51661104","0","1763784000329"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867888675199","170.54657619743998","GPS Fixed Point Origin","5.0505075","5.0241647","0.51516366","0","1763784000548"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867889604243","170.5465762135673","GPS Fixed Point Origin","5.0493526","5.023132","0.51391125","0","1763784000775"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867889861883","170.54657622725145","GPS Fixed Point Origin","5.0489597","5.0228457","0.5128485","0","1763784000945"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586789284476","170.54657620772375","GPS Fixed Point Origin","5.0458155","5.0195303","0.514365","0","1763784001168"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867894977406","170.54657619404998","GPS Fixed Point Origin","5.043566","5.01716","0.51542693","0","1763784001329"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586789646649","170.54657617901856","GPS Fixed Point Origin","5.042039","5.015505","0.5165943","0","1763784001551"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679009984165","170.54657616706425","GPS Fixed Point Origin","5.0371237","5.0104675","0.51752263","0","1763784001768"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867904375784","170.54657612476106","GPS Fixed Point Origin","5.0337286","5.006714","0.5208079","0","1763784001937"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867906183758","170.54657609153114","GPS Fixed Point Origin","5.0319977","5.004704","0.52338856","0","1763784002164"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867907686333","170.54657603599895","GPS Fixed Point Origin","5.030787","5.003034","0.5277012","0","1763784002369"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867911480037","170.5465759869792","GPS Fixed Point Origin","5.0269947","4.9988174","0.5315081","0","1763784002539"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867917274889","170.5465759210737","GPS Fixed Point Origin","5.0211344","4.9923763","0.53662634","0","1763784002761"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867921711726","170.5465758358273","GPS Fixed Point Origin","5.016944","4.987445","0.54324657","0","1763784002978"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679249149795","170.54657579827028","GPS Fixed Point Origin","5.0137215","4.983885","0.54616326","0","1763784003153"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867927372084","170.5465758009449","GPS Fixed Point Origin","5.010984","4.9811535","0.54595554","0","1763784003374"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867925686184","170.5465758083203","GPS Fixed Point Origin","5.012784","4.9830275","0.5453828","0","1763784003534"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679242240854","170.54657581774146","GPS Fixed Point Origin","5.0143204","4.9846525","0.54465115","0","1763784003740"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867925501147","170.54657582928718","GPS Fixed Point Origin","5.0128117","4.983233","0.5437545","0","1763784003969"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679261731936","170.5465758418389","GPS Fixed Point Origin","5.0119634","4.9824862","0.54277974","0","1763784004140"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867926630863","170.54657585442976","GPS Fixed Point Origin","5.011352","4.9819775","0.5418019","0","1763784004363"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867929683129","170.54657583663763","GPS Fixed Point Origin","5.008129","4.978585","0.5431837","0","1763784004571"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867932162721","170.54657582473365","GPS Fixed Point Origin","5.00549","4.975829","0.5441081","0","1763784004734"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679339516335","170.54657584562017","GPS Fixed Point Origin","5.003337","4.9738407","0.5424861","0","1763784004950"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679382002215","170.54657586524323","GPS Fixed Point Origin","4.9984775","4.969118","0.54096216","0","1763784005179"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679415304735","170.54657591085606","GPS Fixed Point Origin","4.9944153","4.965417","0.53741986","0","1763784005351"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867943885208","170.54657597963032","GPS Fixed Point Origin","4.991241","4.9627995","0.5320788","0","1763784005560"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679456077304","170.54657600512846","GPS Fixed Point Origin","4.9891267","4.960885","0.5300986","0","1763784005782"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867946673411","170.54657605487205","GPS Fixed Point Origin","4.98754","4.9597006","0.5262355","0","1763784005952"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867944095304","170.54657612511238","GPS Fixed Point Origin","4.989817","4.962566","0.5207806","0","1763784006170"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867942020696","170.54657617977045","GPS Fixed Point Origin","4.991669","4.964872","0.5165359","0","1763784006346"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867939861706","170.54657625310557","GPS Fixed Point Origin","4.99347","4.967272","0.51084065","0","1763784006561"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867941137697","170.5465763102645","GPS Fixed Point Origin","4.991607","4.965853","0.5064017","0","1763784006780"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679420757355","170.54657635422714","GPS Fixed Point Origin","4.990225","4.964811","0.50298756","0","1763784006939"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867942778408","170.54657635421447","GPS Fixed Point Origin","4.9894476","4.96403","0.5029885","0","1763784007161"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867946338244","170.5465763506211","GPS Fixed Point Origin","4.9855394","4.960073","0.5032676","0","1763784007387"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679489861686","170.54657634093587","GPS Fixed Point Origin","4.9826875","4.95713","0.50401974","0","1763784007547"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867951082836","170.5465763304061","","4.9804516","4.9547997","0.5048375","0","1763784007767"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679525689205","170.54657631595742","","4.9789224","4.953148","0.5059596","0","1763784007964"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867953586628","170.54657629981125","","4.977925","4.9520164","0.5072135","0","1763784008153"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867954472624","170.54657631419994","","4.9768314","4.9510317","0.50609607","0","1763784008363"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679549187286","170.54657632265935","","4.976271","4.950536","0.5054391","0","1763784008534"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867958166956","170.5465763273313","","4.972643","4.9469256","0.5050763","0","1763784008745"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679606371254","170.54657632867978","","4.9699006","4.94418","0.50497156","0","1763784008965"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867962354507","170.54657632665288","","4.9680176","4.942271","0.505129","0","1763784009133"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679637140206","170.54657632193673","","4.966552","4.94076","0.50549525","0","1763784009353"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867961280046","170.54657634580846","","4.9690547","4.943465","0.50364137","0","1763784009567"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679592784675","170.5465763627319","","4.971135","4.94569","0.5023271","0","1763784009733"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586796020537","170.54657634348402","","4.9702616","4.9446597","0.50382185","0","1763784009952"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867960639266","170.546576324536","","4.969931","4.9441776","0.50529337","0","1763784010173"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867958106134","170.54657630771018","","4.972865","4.9469934","0.5066001","0","1763784010346"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867955553511","170.54657629282755","","4.9758053","4.9498305","0.5077559","0","1763784010552"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679535649976","170.54657628110076","","4.978097","4.9520407","0.5086666","0","1763784010776"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867951744388","170.546576269999","","4.980198","4.9540644","0.5095287","0","1763784010942"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679501008936","170.5465762917297","","4.981843","4.955891","0.5078411","0","1763784011162"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867948899004","170.54657630986358","","4.9830284","4.9572268","0.50643283","0","1763784011331"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867947723886","170.54657629391346","","4.9844537","4.958533","0.50767154","0","1763784011551"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867946915416","170.5465762517248","","4.9856825","4.9594316","0.5109479","0","1763784011765"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867946126221","170.5465762157457","","4.986842","4.9603086","0.513742","0","1763784011933"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867945283057","170.54657618557252","","4.988016","4.961246","0.5160853","0","1763784012163"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867944626859","170.5465761329883","","4.989166","4.961975","0.520169","0","1763784012375"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867946977524","170.54657609066203","","4.9869113","4.9593625","0.52345604","0","1763784012542"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867946008646","170.54657608832488","","4.9880013","4.960439","0.5236376","0","1763784012767"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679481549984","170.54657605965699","","4.985863","4.9580536","0.52586395","0","1763784012975"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679468942135","170.54657607049197","","4.987168","4.959455","0.52502245","0","1763784013145"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867946021495","170.54657608283608","","4.988032","4.960425","0.5240638","0","1763784013371"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586794518347","170.54657609899806","","4.9888263","4.9613566","0.5228087","0","1763784013585"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679417060884","170.54657614447675","","4.9923015","4.9652214","0.5192768","0","1763784013742"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867938722354","170.54657618623907","","4.995264","4.968538","0.51603353","0","1763784013971"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867936288593","170.54657619353796","","4.9978957","4.971243","0.5154667","0","1763784014132"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679344146566","170.54657623151132","","4.9996643","4.9733257","0.5125177","0","1763784014358"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867932783797","170.54657626548237","","5.001198","4.9751387","0.50987947","0","1763784014566"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867928721961","170.54657626595554","","5.0056853","4.9796534","0.50984275","0","1763784014735"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867925339453","170.54657626619118","","5.0094237","4.9834127","0.50982445","0","1763784014956"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867922632632","170.54657623547138","","5.01266","4.9864216","0.51221013","0","1763784015185"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679206173484","170.54657621258175","","5.01507","4.9886613","0.5139878","0","1763784015347"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679189535074","170.54657619342115","","5.017062","4.990511","0.51547575","0","1763784015575"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867917797877","170.5465762092794","","5.0182137","4.991795","0.5142442","0","1763784015795"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867916975916","170.54657622423048","","5.0190034","4.9927087","0.5130831","0","1763784015953"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867916468133","170.54657620662053","","5.019705","4.9932733","0.5144507","0","1763784016174"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867916244973","170.54657619384778","","5.0200534","4.993521","0.5154426","0","1763784016333"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679162173466","170.54657618459115","","5.020158","4.993552","0.5161615","0","1763784016549"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867916291234","170.54657617636815","","5.0201416","4.9934697","0.5168001","0","1763784016765"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679132631664","170.54657617052376","","5.023536","4.9968357","0.517254","0","1763784016983"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867907916774","170.5465761962334","","5.029242","5.002778","0.51525736","0","1763784017169"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867903414402","170.5465762190223","","5.0340395","5.0077825","0.5134876","0","1763784017357"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867896869974","170.5465762391535","","5.0411167","5.015056","0.5119242","0","1763784017539"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586789167264","170.5465762562822","","5.0467286","5.020833","0.51059395","0","1763784017761"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586788443218","170.54657630053507","","5.054389","5.0288806","0.50715727","0","1763784017964"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678785246774","170.5465763682476","","5.060398","5.0354466","0.5018987","0","1763784018145"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678710621284","170.54657642257777","","5.0682354","5.043741","0.4976794","0","1763784018359"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678652013126","170.54657646630827","","5.0743866","5.050256","0.4942833","0","1763784018579"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867860757836","170.5465765003869","","5.079045","5.0551944","0.49163675","0","1763784018735"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867854512811","170.54657652532802","","5.085767","5.0621357","0.4896998","0","1763784018957"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678498136214","170.54657651205946","","5.091065","5.067359","0.49073026","0","1763784019175"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867843222293","170.54657652930118","","5.0982285","5.074685","0.48939127","0","1763784019346"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867835366111","170.54657660095225","","5.10639","5.083417","0.48382682","0","1763784019566"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867823168822","170.54657662856","","5.1196837","5.096974","0.4816828","0","1763784019778"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867807481087","170.54657664865658","","5.1368976","5.114411","0.4801221","0","1763784019945"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867792010299","170.54657672367114","","5.1534786","5.131606","0.47429645","0","1763784020167"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586778296572","170.54657681272727","","5.162858","5.1416593","0.46738032","0","1763784020377"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867776241182","170.54657682497836","","5.1702156","5.1491337","0.4664289","0","1763784020543"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867765718657","170.54657686154943","","5.181609","5.160829","0.46358877","0","1763784020759"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677548631064","170.54657694901726","","5.1930246","5.172895","0.45679602","0","1763784020931"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867748321034","170.5465771351815","","5.199018","5.1801662","0.44233847","0","1763784021146"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867749239371","170.5465769885101","","5.1989827","5.179146","0.453729","0","1763784021366"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586776344509","170.54657643590522","","5.1871862","5.1633563","0.4966444","0","1763784021525"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867782424099","170.54657582506078","","5.1709647","5.142261","0.5440827","0","1763784021747"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678007850315","170.54657526154205","","5.155477","5.1218534","0.5878457","0","1763784021976"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867821033392","170.54657493754465","","5.136061","5.0993476","0.6130074","0","1763784022136"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678310659094","170.54657490887925","","5.125257","5.0881968","0.61523354","0","1763784022359"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867828189257","170.54657514170344","","5.126293","5.091394","0.5971524","0","1763784022567"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678252959","170.54657538367084","","5.1273336","5.0946097","0.57836115","0","1763784022737"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867816498895","170.54657574516207","","5.1339645","5.1043878","0.55028766","0","1763784022959"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678090691136","170.54657601245816","","5.139995","5.1126456","0.5295294","0","1763784023126"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678012771804","170.54657631922746","","5.146214","5.1213064","0.50570565","0","1763784023342"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867784959803","170.54657691767824","","5.1599193","5.139443","0.45922983","0","1763784023562"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867772839185","170.54657735047837","","5.1704626","5.1529145","0.42561847","0","1763784023773"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867754802712","170.54657774921833","","5.1879945","5.172962","0.39465225","0","1763784023942"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867744130057","170.54657799987157","","5.1983814","5.1848245","0.37518644","0","1763784024157"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867740108698","170.54657797997334","","5.2029514","5.1892943","0.37673175","0","1763784024373"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677580554364","170.54657811310818","","5.182315","5.169347","0.36639246","0","1763784024527"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867755825988","170.54657862384664","","5.182135","5.1718245","0.3267284","0","1763784024743"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867768640711","170.54657896597","","5.1663084","5.1575813","0.30015904","0","1763784024979"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678039195375","170.54657898016194","","5.1270986","5.1183696","0.2990569","0","1763784025149"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678415903626","170.54657928239882","","5.0839734","5.076499","0.27558511","0","1763784025358"
